07:52:46, 1678002766, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.39, 98059.19, 336.48, 0.08, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:47, 1678002767, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.39, 98060.96, 336.33, -0.15, -0.04, 0.00, 0.00, -0.04, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:48, 1678002768, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.40, 98060.75, 336.35, 0.02, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 886.00, 155.74, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:49, 1678002769, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.40, 98063.86, 336.08, -0.27, -0.05, 0.00, 0.00, -0.05, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:50, 1678002770, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.40, 98060.06, 336.41, 0.32, 0.03, 0.00, 0.00, 0.03, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:51, 1678002771, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.41, 98059.19, 336.48, 0.07, -0.00, 0.00, 0.00, -0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:52, 1678002772, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.42, 98061.49, 336.29, -0.20, -0.05, 0.00, 0.00, -0.05, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:53, 1678002773, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.42, 98062.02, 336.24, -0.05, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:54, 1678002774, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.42, 98061.81, 336.26, 0.02, -0.01, 0.00, 0.00, -0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:55, 1678002775, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.43, 98062.58, 336.19, -0.07, -0.02, 0.00, 0.00, -0.02, 0.61, 0.00, 0.00, 886.00, 155.74, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:56, 1678002776, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.43, 98063.34, 336.33, 0.14, 0.01, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
07:52:57, 1678002777, 0.00, 0.00, 0.00, 0, 0, 0, 0, 18.44, 98059.75, 336.43, 0.11, 0.00, 0.00, 0.00, 0.00, 0.61, 0.00, 0.00, 887.00, 155.92, 0, 4294967295, 4294967295, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0
