09:38:58, 719228338, 18.47, 99720.19, -10.18, -0.00, -0.00, 4.97, 0, 0, 0, 0
09:38:59, 719228339, 18.64, 99722.58, -10.38, -0.20, -0.03, 4.97, 0, 0, 0, 0
09:39:00, 719228340, 18.65, 99721.70, -10.30, 0.07, 0.01, 4.97, 0, 0, 0, 0
09:39:01, 719228341, 18.64, 99726.25, -10.69, -0.38, -0.07, 4.97, 0, 0, 0, 0
09:39:02, 719228342, 18.63, 99726.20, -10.68, 0.00, -0.02, 4.97, 0, 0, 0, 0
09:39:03, 719228343, 18.59, 99725.08, -10.59, 0.09, -0.00, 4.97, 0, 0, 0, 0
09:39:04, 719228344, 18.60, 99722.66, -10.38, 0.21, 0.02, 4.97, 0, 0, 0, 0
09:39:05, 719228345, 18.62, 99722.52, -10.37, 0.01, -0.01, 4.97, 0, 0, 0, 0
09:39:06, 719228346, 18.61, 99723.18, -10.43, -0.06, -0.02, 4.97, 0, 0, 0, 0
09:39:07, 719228347, 18.59, 99718.75, -10.05, 0.38, 0.06, 4.96, 0, 0, 0, 0
09:39:08, 719228348, 18.58, 99716.66, -9.88, 0.18, 0.04, 4.97, 0, 0, 0, 0
09:39:09, 719228349, 18.57, 99721.21, -10.26, -0.39, -0.05, 4.97, 0, 0, 0, 0
09:39:10, 719228350, 18.58, 99719.50, -10.12, 0.14, 0.03, 4.96, 0, 0, 0, 0
09:39:11, 719228351, 18.59, 99718.42, -10.03, 0.09, 0.02, 4.97, 0, 0, 0, 0
09:39:12, 719228352, 18.62, 99722.30, -10.35, -0.33, -0.04, 4.96, 0, 0, 0, 0
09:39:13, 719228353, 18.60, 99722.08, -10.33, 0.02, 0.00, 4.96, 0, 0, 0, 0
09:39:14, 719228354, 18.60, 99718.65, -10.04, 0.29, 0.04, 4.97, 0, 0, 0, 0
09:39:15, 719228355, 18.63, 99724.53, -10.54, -0.50, -0.07, 4.97, 0, 0, 0, 0
