Time (s),System Output,ControllerOutput
10926,1914,0
10927,1908,0
10928,1902,0
10929,1947,1
10930,1981,0
10931,2000,0
10932,2031,0
10933,1986,0
10934,2001,0
10935,1960,0
10936,1989,0
10937,1978,0
10938,2027,0
10939,1985,0
10940,2019,0
10941,2016,0
10942,2054,0
10943,2083,0
10944,2076,0
10945,2087,0
10946,2067,0
10947,2108,0
10948,2145,0
10949,2195,0
10950,2231,0
10951,2268,0
10952,2303,0
10953,2269,0
10954,2308,0
10955,2314,0
10956,2314,0
10957,2339,0
10958,2322,0
10959,2326,0
10960,2331,1
10961,2265,0
10962,2277,0
10963,2235,0
10964,2276,0
10965,2312,0
10966,2291,0
10967,2257,0
10968,2279,0
10969,2299,0
10970,2266,0
10971,2299,0
10972,2285,0
10973,2322,0
10974,2290,0
10975,2265,0
10976,2262,0
10977,2226,0
10978,2184,0
10979,2220,0
10980,2258,0
10981,2303,0
10982,2347,0
10983,2381,0
10984,2394,0
10985,2373,0
10986,2358,0
10987,2343,0
10988,2314,0
10989,2333,0
10990,2317,0
10991,2307,1
10992,2325,0
10993,2331,0
10994,2286,0
10995,2297,0
10996,2331,0
10997,2354,0
10998,2374,0
10999,2391,0
11000,2390,0
11001,2399,0
11002,2439,0
11003,2480,0
11004,2513,0
11005,2556,0
11006,2568,0
11007,2590,0
11008,2587,0
11009,2584,0
11010,2559,0
11011,2558,0
11012,2508,0
11013,2473,0
11014,2473,0
11015,2435,0
11016,2417,0
11017,2375,0
11018,2395,0
11019,2349,0
11020,2365,0
11021,2317,0
11022,2277,1
11023,2220,0
11024,2216,0
11025,2216,0
11026,2206,0
11027,2157,0
11028,2191,0
11029,2210,0
11030,2235,0
11031,2262,0
11032,2305,0
11033,2310,0
11034,2276,0
11035,2300,0
11036,2267,0
11037,2314,0
11038,2282,0
11039,2234,0
11040,2232,0
11041,2232,0
11042,2228,0
11043,2237,0
11044,2200,0
11045,2204,0
11046,2173,0
11047,2149,0
11048,2102,0
11049,2147,0
11050,2097,0
11051,2130,0
11052,2124,0
11053,2102,1
11054,2078,0
11055,2082,0
11056,2059,0
11057,2050,0
11058,2098,0
11059,2074,0
11060,2028,0
11061,2014,0
11062,1967,0
11063,1949,0
11064,1991,0
11065,1966,0
11066,1916,0
11067,1888,0
11068,1932,0
11069,1940,0
11070,1915,0
11071,1923,0
11072,1893,0
11073,1884,0
11074,1840,0
11075,1865,0
11076,1886,0
11077,1902,0
11078,1928,0
11079,1915,0
11080,1951,0
11081,1946,0
11082,1904,0
11083,1915,0
11084,1928,1
11085,1912,0
11086,1931,0
11087,1928,0
11088,1965,0
11089,1940,0
11090,1913,0
11091,1908,0
11092,1953,0
11093,1932,0
11094,1929,0
11095,1888,0
11096,1859,0
11097,1815,0
11098,1777,0
11099,1770,0
11100,1776,0
11101,1778,0
11102,1795,0
11103,1780,0
11104,1738,0
11105,1735,0
11106,1728,0
11107,1733,0
11108,1702,0
11109,1701,0
11110,1740,0
11111,1767,0
11112,1744,0
11113,1720,0
11114,1693,0
11115,1725,1
11116,1690,0
11117,1664,0
11118,1696,0
11119,1655,0
11120,1621,0
11121,1653,0
11122,1643,0
11123,1684,0
11124,1680,0
11125,1660,0
11126,1660,0
11127,1644,0
11128,1639,0
11129,1631,0
11130,1641,0
11131,1606,0
11132,1601,0
11133,1590,0
11134,1633,0
11135,1613,0
11136,1593,0
11137,1621,0
11138,1668,0
11139,1644,0
11140,1617,0
11141,1586,0
11142,1571,0
11143,1575,0
11144,1527,0
11145,1553,0
11146,1546,1
11147,1538,0
11148,1499,0
11149,1489,0
11150,1463,0
11151,1429,0
11152,1456,0
11153,1414,0
11154,1415,0
11155,1425,0
11156,1391,0
11157,1427,0
11158,1460,0
11159,1425,0
11160,1449,0
11161,1447,0
11162,1452,0
11163,1471,0
11164,1515,0
11165,1516,0
11166,1566,0
11167,1550,0
11168,1572,0
11169,1572,0
11170,1579,0
11171,1612,0
11172,1656,0
11173,1615,0
11174,1655,0
11175,1643,0
11176,1655,0
11177,1626,1
11178,1594,0
11179,1625,0
11180,1625,0
11181,1575,0
11182,1608,0
11183,1628,0
11184,1661,0
11185,1693,0
11186,1654,0
11187,1608,0
11188,1605,0
11189,1653,0
11190,1686,0
11191,1726,0
11192,1741,0
11193,1714,0
11194,1741,0
11195,1700,0
11196,1725,0
11197,1677,0
11198,1633,0
11199,1626,0
11200,1667,0
11201,1676,0
11202,1698,0
11203,1680,0
11204,1679,0
11205,1705,0
11206,1721,0
11207,1764,0
11208,1810,1
11209,1830,0
11210,1860,0
11211,1857,0
11212,1827,0
11213,1809,0
11214,1846,0
11215,1873,0
11216,1831,0
11217,1847,0
11218,1874,0
11219,1875,0
11220,1847,0
11221,1894,0
11222,1885,0
11223,1865,0
11224,1847,0
11225,1822,0
11226,1826,0
11227,1854,0
11228,1822,0
11229,1793,0
11230,1793,0
11231,1771,0
11232,1799,0
11233,1828,0
11234,1830,0
11235,1821,0
11236,1778,0
11237,1749,0
11238,1779,0
11239,1777,1
11240,1718,0
11241,1680,0
11242,1666,0
11243,1680,0
11244,1709,0
11245,1720,0
11246,1751,0
11247,1707,0
11248,1695,0
11249,1686,0
11250,1684,0
11251,1669,0
11252,1688,0
11253,1649,0
11254,1615,0
11255,1601,0
11256,1572,0
11257,1525,0
11258,1516,0
11259,1538,0
11260,1562,0
11261,1513,0
11262,1474,0
11263,1437,0
11264,1401,0
11265,1403,0
11266,1427,0
11267,1427,0
11268,1445,0
11269,1486,0
11270,1444,0
11271,1456,0
11272,1486,0
11273,1497,0
11274,1537,0
11275,1510,0
11276,1524,0
11277,1560,0
11278,1532,0
11279,1541,0
11280,1494,0
11281,1453,0
11282,1486,0
11283,1491,0
11284,1464,0
11285,1491,0
11286,1516,0
11287,1544,0
11288,1569,0
11289,1524,0
11290,1534,0
11291,1547,0
11292,1535,0
11293,1533,0
11294,1526,0
11295,1485,0
11296,1491,0
11297,1491,0
11298,1512,0
11299,1559,0
11300,1535,0
11301,1562,0
11302,1544,0
11303,1546,0
11304,1568,0
11305,1526,0
11306,1571,0
11307,1531,0
11308,1579,0
11309,1550,0
11310,1550,0
11311,1586,0
11312,1542,0
11313,1559,0
11314,1607,0
11315,1650,0
11316,1604,0
11317,1575,0
11318,1541,0
11319,1579,0
11320,1563,0
11321,1578,0
11322,1616,0
11323,1615,0
11324,1587,0
11325,1603,0
11326,1606,0
11327,1650,0
11328,1674,0
11329,1720,0
11330,1671,0
11331,1690,0
11332,1689,0
11333,1707,0
11334,1749,0
11335,1768,0
11336,1740,0
11337,1774,0
11338,1741,0
11339,1746,0
11340,1770,0
11341,1799,0
11342,1749,0
11343,1746,0
11344,1754,0
11345,1720,0
11346,1706,0
11347,1687,0
11348,1653,0
11349,1660,0
11350,1633,0
11351,1641,0
11352,1667,0
11353,1682,0
11354,1651,0
11355,1681,0
11356,1647,0
11357,1625,0
11358,1634,0
11359,1610,0
11360,1609,0
11361,1633,0
11362,1595,0
11363,1592,0
11364,1578,0
11365,1579,0
11366,1580,0
11367,1580,0
11368,1601,0
11369,1582,0
11370,1623,0
11371,1595,0
11372,1566,0
11373,1530,0
11374,1565,0
11375,1585,0
11376,1535,0
11377,1568,0
11378,1519,0
11379,1565,0
11380,1584,0
11381,1543,0
11382,1529,0
11383,1548,0
11384,1531,0
11385,1543,0
11386,1509,0
11387,1509,0
11388,1505,0
11389,1537,0
11390,1587,0
11391,1575,0
11392,1555,0
11393,1571,0
11394,1596,0
11395,1576,0
11396,1621,0
11397,1651,0
11398,1694,0
11399,1645,0
11400,1654,0
11401,1635,0
11402,1657,0
11403,1667,0
11404,1669,0
11405,1669,0
11406,1683,0
11407,1644,0
11408,1650,0
11409,1614,0
11410,1598,0
11411,1643,0
11412,1607,0
11413,1629,0
11414,1642,0
11415,1668,0
11416,1625,0
11417,1591,0
11418,1632,0
11419,1662,0
11420,1672,0
11421,1701,0
11422,1735,0
11423,1722,0
11424,1693,0
11425,1685,0
11426,1666,0
11427,1685,0
11428,1699,0
11429,1734,0
11430,1783,0
11431,1785,0
11432,1750,0
11433,1759,0
11434,1775,0
11435,1749,0
11436,1754,0
11437,1780,0
11438,1811,0
11439,1767,0
11440,1761,0
11441,1763,0
11442,1728,0
11443,1763,0
11444,1752,0
11445,1740,0
11446,1735,0
11447,1758,0
11448,1804,0
11449,1847,0
11450,1801,0
11451,1751,0
11452,1706,0
11453,1668,0
11454,1628,0
11455,1604,0
11456,1598,0
11457,1639,0
11458,1607,0
11459,1654,0
11460,1660,0
11461,1688,0
11462,1733,0
11463,1746,0
11464,1724,0
11465,1702,0
11466,1750,0
11467,1722,0
11468,1734,0
11469,1758,0
11470,1722,0
11471,1731,0
11472,1691,0
11473,1692,0
11474,1704,0
11475,1705,0
11476,1748,0
11477,1718,0
11478,1710,0
11479,1736,0
11480,1733,0
11481,1782,0
11482,1751,0
11483,1754,0
11484,1716,0
11485,1716,0
11486,1759,0
11487,1764,0
11488,1746,0
11489,1761,0
11490,1745,0
11491,1716,0
11492,1731,0
11493,1755,0
11494,1746,0
11495,1710,0
11496,1678,0
11497,1720,0
11498,1751,0
11499,1702,0
11500,1697,0
11501,1725,0
11502,1691,0
11503,1725,0
11504,1771,0
11505,1774,0
11506,1766,0
11507,1756,0
11508,1765,0
11509,1744,0
11510,1737,0
11511,1734,0
11512,1697,0
11513,1677,0
11514,1696,0
11515,1700,0
11516,1735,0
11517,1754,0
11518,1757,0
11519,1799,0
11520,1808,0
11521,1830,0
11522,1784,0
11523,1813,0
11524,1832,0
11525,1882,0
11526,1880,0
11527,1907,0
11528,1869,0
11529,1834,0
11530,1823,0
11531,1775,0
11532,1791,0
11533,1814,0
11534,1765,0
11535,1740,0
11536,1693,0
11537,1679,0
11538,1690,0
11539,1677,0
11540,1674,0
11541,1696,0
11542,1691,0
11543,1729,0
11544,1750,0
11545,1720,0
11546,1690,0
11547,1650,0
11548,1669,0
11549,1639,0
11550,1650,0
11551,1676,0
11552,1664,0
11553,1689,0
11554,1709,0
11555,1690,0
11556,1723,0
11557,1716,0
11558,1669,0
11559,1628,0
11560,1643,0
11561,1600,0
11562,1600,0
11563,1609,0
11564,1618,0
11565,1587,0
11566,1635,0
11567,1621,0
11568,1668,0
11569,1660,0
11570,1624,0
11571,1613,0
11572,1580,0
11573,1552,0
11574,1504,0
11575,1481,0
11576,1456,0
11577,1467,0
11578,1493,0
11579,1527,0
11580,1512,0
11581,1551,0
11582,1584,0
11583,1563,0
11584,1532,0
11585,1522,0
11586,1509,0
11587,1524,0
11588,1514,0
11589,1470,0
11590,1442,0
11591,1392,0
11592,1374,0
11593,1341,0
11594,1295,0
11595,1329,0
11596,1288,0
11597,1328,0
11598,1315,0
11599,1303,0
11600,1320,0
11601,1357,0
11602,1382,0
11603,1352,0
11604,1331,0
11605,1338,0
11606,1306,0
11607,1337,0
11608,1292,0
11609,1255,0
11610,1281,0
11611,1316,0
11612,1296,0
11613,1295,0
11614,1283,0
11615,1332,0
11616,1334,0
11617,1307,0
11618,1340,0
11619,1388,0
11620,1431,0
11621,1469,0
11622,1466,0
11623,1425,0
11624,1465,0
11625,1457,0
11626,1486,0
11627,1493,0
11628,1457,0
11629,1469,0
11630,1515,0
11631,1565,0
11632,1565,0
11633,1605,0
11634,1569,0
11635,1520,0
11636,1494,0
11637,1482,0
11638,1444,0
11639,1413,0
11640,1422,0
11641,1418,0
11642,1459,0
11643,1460,0
11644,1437,0
11645,1484,0
11646,1437,0
11647,1423,0
11648,1414,0
11649,1365,0
11650,1355,0
11651,1399,0
11652,1435,0
11653,1418,0
11654,1395,0
11655,1395,0
11656,1405,0
11657,1405,0
11658,1390,0
11659,1408,0
11660,1397,0
11661,1420,0
11662,1447,0
11663,1487,0
11664,1450,0
11665,1500,0
11666,1472,0
11667,1428,0
11668,1420,0
11669,1426,0
11670,1450,0
11671,1461,0
11672,1457,0
11673,1433,0
11674,1469,0
11675,1466,0
11676,1460,0
11677,1478,0
11678,1491,0
11679,1521,0
11680,1550,0
11681,1518,0
11682,1524,0
11683,1545,0
11684,1585,0
11685,1574,0
11686,1561,0
11687,1593,0
11688,1550,0
11689,1567,0
11690,1554,0
11691,1526,0
11692,1499,0
11693,1487,0
11694,1478,0
11695,1466,0
11696,1503,0
11697,1523,0
11698,1548,0
11699,1555,0
11700,1519,0
11701,1549,0
11702,1575,0
11703,1527,0
11704,1522,0
11705,1549,0
11706,1527,0
11707,1479,0
11708,1469,0
11709,1483,0
11710,1485,0
11711,1440,0
11712,1403,0
11713,1360,0
11714,1373,0
11715,1351,0
11716,1315,0
11717,1354,0
11718,1316,0
11719,1307,0
11720,1349,0
11721,1326,0
11722,1281,0
11723,1255,0
11724,1266,0
11725,1274,0
11726,1228,0
11727,1205,0
11728,1176,0
11729,1197,0
11730,1161,0
11731,1190,0
11732,1198,0
11733,1156,0
11734,1122,0
11735,1093,0
11736,1099,0
11737,1142,0
11738,1174,0
11739,1130,0
11740,1124,0
11741,1158,0
11742,1200,0
11743,1224,0
11744,1274,0
11745,1295,0
11746,1260,0
11747,1238,0
11748,1224,0
11749,1198,0
11750,1205,0
11751,1171,0
11752,1142,0
11753,1140,0
11754,1115,0
11755,1144,0
11756,1140,0
11757,1132,0
11758,1097,0
11759,1048,0
11760,1039,0
11761,1088,0
11762,1072,0
11763,1072,0
11764,1051,0
11765,1008,0
11766,974,0
11767,979,0
11768,964,0
11769,1008,0
11770,970,0
11771,928,0
11772,924,0
11773,909,0
11774,863,0
11775,813,0
11776,825,0
11777,820,0
11778,813,0
11779,822,0
11780,814,0
11781,789,0
11782,801,0
11783,766,0
11784,764,0
11785,783,0
11786,833,0
11787,788,0
11788,784,0
11789,734,0
11790,765,0
11791,801,0
11792,751,0
11793,765,0
11794,778,0
11795,795,0
11796,797,0
11797,820,0
11798,822,0
11799,822,0
11800,839,0
11801,824,0
11802,872,0
11803,864,0
11804,856,0
11805,865,0
11806,886,0
11807,851,0
11808,884,0
11809,876,0
11810,896,0
11811,878,0
11812,916,0
11813,962,0
11814,988,0
11815,1038,0
11816,1068,0
11817,1071,0
11818,1107,0
11819,1149,0
11820,1178,0
11821,1148,0
11822,1144,0
11823,1099,0
11824,1134,0
11825,1151,0
11826,1155,0
11827,1176,0
11828,1225,0
11829,1236,0
11830,1273,0
11831,1300,0
11832,1271,0
11833,1229,0
11834,1260,0
11835,1252,0
11836,1204,0
11837,1227,0
11838,1263,0
11839,1297,0
11840,1254,0
11841,1290,0
11842,1254,0
11843,1271,0
11844,1279,0
11845,1293,0
11846,1311,0
11847,1283,0
11848,1245,0
11849,1258,0
11850,1249,0
11851,1264,0
11852,1264,0
11853,1243,0
11854,1199,0
11855,1189,0
11856,1214,0
11857,1174,0
11858,1206,0
11859,1197,0
11860,1202,0
11861,1158,0
11862,1122,0
11863,1136,0
11864,1160,0
11865,1191,0
11866,1164,0
11867,1155,0
11868,1114,0
11869,1156,0
11870,1169,0
11871,1120,0
11872,1107,0
11873,1058,0
11874,1078,0
11875,1128,0
11876,1167,0
11877,1158,0
11878,1148,0
11879,1160,0
11880,1115,0
11881,1154,0
11882,1120,0
11883,1146,0
11884,1105,0
11885,1130,0
11886,1124,0
11887,1172,0
11888,1191,0
11889,1196,0
11890,1164,0
11891,1152,0
11892,1160,0
11893,1119,0
11894,1166,0
11895,1127,0
11896,1080,0
11897,1079,0
11898,1110,0
11899,1103,0
11900,1128,0
11901,1089,0
11902,1094,0
11903,1116,0
11904,1106,0
11905,1099,0
11906,1119,0
11907,1075,0
11908,1064,0
11909,1103,0
11910,1063,0
11911,1083,0
11912,1119,0
11913,1070,0
11914,1071,0
11915,1118,0
11916,1102,0
11917,1072,0
11918,1080,0
11919,1097,0
11920,1067,0
11921,1090,0
11922,1106,0
11923,1138,0
11924,1127,0
11925,1149,0
11926,1148,0
11927,1194,0
11928,1197,0
11929,1171,0
11930,1195,0
11931,1188,0
11932,1165,0
11933,1203,0
11934,1222,0
11935,1195,0
11936,1174,0
11937,1207,0
11938,1162,0
11939,1138,0
11940,1135,0
11941,1141,0
11942,1132,0
11943,1089,0
11944,1051,0
11945,1067,0
11946,1087,0
11947,1108,0
11948,1084,0
11949,1079,0
11950,1090,0
11951,1131,0
11952,1107,0
11953,1084,0
11954,1043,0
11955,996,0
11956,970,0
11957,987,0
11958,989,0
11959,1030,0
11960,1017,0
11961,995,0
11962,984,0
11963,1027,0
11964,1074,0
11965,1043,0
11966,1030,0
11967,1074,0
11968,1069,0
11969,1115,0
11970,1102,0
11971,1115,0
11972,1074,0
11973,1108,0
11974,1070,0
11975,1027,0
11976,1028,0
11977,1045,0
11978,1016,0
11979,1037,0
11980,1022,0
11981,1053,0
11982,1068,0
11983,1098,0
11984,1146,0
11985,1109,0
11986,1094,0
11987,1069,0
11988,1049,0
11989,1033,0
11990,1061,0
11991,1060,0
11992,1107,0
11993,1075,0
11994,1032,0
11995,1046,0
11996,997,0
11997,1015,0
11998,1053,0
11999,1061,0
12000,1076,0
12001,1071,0
12002,1041,0
12003,1055,0
12004,1018,0
12005,1037,0
12006,1010,0
12007,1039,0
12008,1060,0
12009,1084,0
12010,1132,0
12011,1098,0
12012,1144,0
12013,1190,0
12014,1217,0
12015,1262,0
12016,1285,0
12017,1332,0
12018,1333,0
12019,1347,0
12020,1346,0
12021,1379,0
12022,1333,0
12023,1292,0
12024,1307,0
12025,1272,0
12026,1252,0
12027,1250,0
12028,1260,0
12029,1241,0
12030,1276,0
12031,1299,0
12032,1311,0
12033,1355,0
12034,1336,0
12035,1312,0
12036,1301,0
12037,1253,0
12038,1275,0
12039,1311,0
12040,1349,0
12041,1396,0
12042,1414,0
12043,1433,0
12044,1388,0
12045,1413,0
12046,1431,0
12047,1470,0
12048,1471,0
12049,1449,0
12050,1489,0
12051,1465,0
12052,1421,0
12053,1470,0
12054,1464,0
12055,1504,0
12056,1468,0
12057,1493,0
12058,1502,0
12059,1538,0
12060,1574,0
12061,1623,0
12062,1627,0
12063,1598,0
12064,1616,0
12065,1666,0
12066,1627,0
12067,1596,0
12068,1550,0
12069,1546,0
12070,1539,0
12071,1531,0
12072,1556,0
12073,1593,0
12074,1636,0
12075,1643,0
12076,1608,0
12077,1583,0
12078,1612,0
12079,1573,0
12080,1588,0
12081,1555,0
12082,1568,0
12083,1579,0
12084,1566,0
12085,1588,0
12086,1538,0
12087,1527,0
12088,1547,0
12089,1532,0
12090,1573,0
12091,1551,0
12092,1586,0
12093,1538,0
12094,1573,0
12095,1623,0
12096,1596,0
12097,1613,0
12098,1601,0
12099,1555,0
12100,1507,0
12101,1470,0
12102,1518,0
12103,1482,0
12104,1432,0
12105,1418,0
12106,1372,0
12107,1400,0
12108,1416,0
12109,1433,0
12110,1398,0
12111,1439,0
12112,1451,0
12113,1477,0
12114,1523,0
12115,1540,0
12116,1528,0
12117,1490,0
12118,1531,0
12119,1498,0
12120,1525,0
12121,1486,0
12122,1447,0
12123,1423,0
12124,1465,0
12125,1469,0
12126,1448,0
12127,1488,0
12128,1451,0
12129,1484,0
12130,1442,0
12131,1400,0
12132,1398,0
12133,1366,0
12134,1383,0
12135,1337,0
12136,1323,0
12137,1297,0
12138,1295,0
12139,1341,0
12140,1358,0
12141,1313,0
12142,1301,0
12143,1282,0
12144,1324,0
12145,1334,0
12146,1364,0
12147,1329,0
12148,1318,0
12149,1317,0
12150,1348,0
12151,1342,0
12152,1379,0
12153,1379,0
12154,1329,0
12155,1371,0
12156,1327,0
12157,1324,0
12158,1275,0
12159,1253,0
12160,1303,0
12161,1281,0
12162,1257,0
12163,1211,0
12164,1204,0
12165,1183,0
12166,1168,0
12167,1189,0
12168,1195,0
12169,1182,0
12170,1215,0
12171,1264,0
12172,1283,0
12173,1249,0
12174,1242,0
12175,1279,0
12176,1310,0
12177,1297,0
12178,1345,0
12179,1317,0
12180,1295,0
12181,1314,0
12182,1358,0
12183,1375,0
12184,1411,0
12185,1393,0
12186,1387,0
12187,1390,0
12188,1409,0
12189,1407,0
12190,1388,0
12191,1353,0
12192,1331,0
12193,1333,0
12194,1291,0
12195,1241,0
12196,1233,0
12197,1279,0
12198,1229,0
12199,1253,0
12200,1252,0
12201,1265,0
12202,1308,0
12203,1351,0
12204,1388,0
12205,1376,0
12206,1420,0
12207,1374,0
12208,1347,0
12209,1307,0
12210,1267,0
12211,1301,0
12212,1267,0
12213,1263,0
12214,1261,0
12215,1282,0
12216,1267,0
12217,1317,0
12218,1365,0
12219,1333,0
12220,1315,0
12221,1322,0
12222,1286,0
12223,1320,0
12224,1306,0
12225,1272,0
12226,1279,0
12227,1285,0
12228,1323,0
12229,1274,0
12230,1235,0
12231,1278,0
12232,1260,0
12233,1239,0
12234,1259,0
12235,1228,0
12236,1237,0
12237,1228,0
12238,1199,0
12239,1248,0
12240,1272,0
12241,1262,0
12242,1243,0
12243,1210,0
12244,1189,0
12245,1142,0
12246,1099,0
12247,1118,0
12248,1135,0
12249,1133,0
12250,1132,0
12251,1143,0
12252,1141,0
12253,1144,0
12254,1146,0
12255,1185,0
12256,1173,0
12257,1140,0
12258,1135,0
12259,1099,0
12260,1107,0
12261,1071,0
12262,1080,0
12263,1055,0
12264,1054,0
12265,1006,0
12266,994,0
12267,987,0
12268,957,0
12269,977,0
12270,942,0
12271,945,0
12272,953,0
12273,946,0
12274,920,0
12275,931,0
12276,942,0
12277,902,0
12278,904,0
12279,915,0
12280,872,0
12281,918,0
12282,955,0
12283,959,0
12284,952,0
12285,967,0
12286,941,0
12287,966,0
12288,961,0
12289,989,0
12290,952,0
12291,996,0
12292,990,0
12293,992,0
12294,971,0
12295,929,0
12296,924,0
12297,877,0
12298,919,0
12299,936,0
12300,984,0
12301,986,0
12302,1000,0
12303,1015,0
12304,1003,0
12305,972,0
12306,950,0
12307,987,0
12308,973,0
12309,988,0
12310,1010,0
12311,1052,0
12312,1017,0
12313,1046,0
12314,1022,0
12315,1027,0
12316,1012,0
12317,1001,0
12318,1018,0
12319,1065,0
12320,1051,0
12321,1002,0
12322,1006,0
12323,971,0
12324,944,0
12325,987,0
12326,998,0
12327,996,0
12328,1046,0
12329,1072,0
12330,1087,0
12331,1054,0
12332,1011,0
12333,1045,0
12334,1028,0
12335,1017,0
12336,978,0
12337,976,0
12338,980,0
12339,953,0
12340,909,0
12341,917,0
12342,882,0
12343,835,0
12344,793,0
12345,827,0
12346,790,0
12347,771,0
12348,752,0
12349,706,0
12350,756,0
12351,759,0
12352,808,0
12353,834,0
12354,795,0
12355,780,0
12356,827,0
12357,861,0
12358,811,0
12359,833,0
12360,878,0
12361,840,0
12362,861,0
12363,822,0
12364,852,0
12365,832,0
12366,821,0
12367,804,0
12368,755,0
12369,732,0
12370,728,0
12371,760,0
12372,786,0
12373,757,0
12374,756,0
12375,755,0
12376,730,0
12377,700,0
12378,723,0
12379,750,0
12380,717,0
12381,747,0
12382,763,0
12383,738,0
12384,693,0
12385,673,0
12386,694,0
12387,646,0
12388,693,0
12389,718,0
12390,759,0
12391,720,0
12392,689,0
12393,687,0
12394,659,0
12395,681,0
12396,700,0
12397,690,0
12398,641,0
12399,607,0
12400,615,0
12401,642,0
12402,679,0
12403,722,0
12404,762,0
12405,801,0
12406,772,0
12407,773,0
12408,815,0
12409,773,0
12410,772,0
12411,782,0
12412,734,0
12413,728,0
12414,772,0
12415,753,0
12416,742,0
12417,768,0
12418,733,0
12419,730,0
12420,732,0
12421,763,0
12422,769,0
12423,762,0
12424,717,0
12425,702,0
12426,700,0
12427,675,0
12428,689,0
12429,701,0
12430,656,0
12431,659,0
12432,657,0
12433,640,0
12434,641,0
12435,634,0
12436,676,0
12437,678,0
12438,651,0
12439,685,0
12440,733,0
12441,762,0
12442,730,0
12443,690,0
12444,689,0
12445,682,0
12446,634,0
12447,654,0
12448,621,0
12449,599,0
12450,614,0
12451,649,0
12452,699,0
12453,675,0
12454,689,0
12455,658,0
12456,612,0
12457,648,0
12458,637,0
12459,612,0
12460,580,0
12461,569,0
12462,535,0
12463,542,0
12464,546,0
12465,506,0
12466,548,0
12467,553,0
12468,560,0
12469,568,0
12470,564,0
12471,528,0
12472,495,0
12473,482,0
12474,464,0
12475,464,0
12476,448,0
12477,454,0
12478,410,0
12479,377,0
12480,384,0
12481,363,0
12482,393,0
12483,347,0
12484,393,0
12485,404,0
12486,405,0
12487,384,0
12488,350,0
12489,316,0
12490,303,0
12491,257,0
12492,230,0
12493,193,0
12494,188,0
12495,141,0
12496,189,0
12497,178,0
12498,213,0
12499,217,0
12500,193,0
12501,167,0
12502,216,0
12503,212,0
12504,253,0
12505,210,0
12506,245,0
12507,213,0
12508,192,0
12509,227,0
12510,276,0
12511,240,0
12512,252,0
12513,237,0
12514,194,0
12515,218,0
12516,230,0
12517,237,0
12518,193,0
12519,220,0
12520,172,0
12521,156,0
12522,199,0
12523,180,0
12524,182,0
12525,143,0
12526,165,0
12527,142,0
12528,155,0
12529,187,0
12530,193,0
12531,234,0
12532,263,0
12533,242,0
12534,233,0
12535,187,0
12536,193,0
12537,170,0
12538,194,0
12539,187,0
12540,181,0
12541,137,0
12542,109,0
12543,127,0
12544,171,0
12545,186,0
12546,159,0
12547,185,0
12548,160,0
12549,199,0
12550,226,0
12551,178,0
12552,200,0
12553,185,0
12554,139,0
12555,116,0
12556,131,0
12557,88,0
12558,80,0
12559,75,0
12560,114,0
12561,129,0
12562,103,0
12563,137,0
12564,165,0
12565,202,0
12566,180,0
12567,150,0
12568,160,0
12569,172,0
12570,132,0
12571,110,0
12572,75,0
12573,43,0
12574,-3,0
12575,-11,0
12576,-11,0
12577,-6,0
12578,-22,0
12579,-41,0
12580,-59,0
12581,-94,0
12582,-122,0
12583,-78,0
12584,-79,0
12585,-77,0
12586,-91,0
12587,-119,0
12588,-102,0
12589,-69,0
12590,-119,0
12591,-161,0
12592,-197,0
12593,-177,0
12594,-144,0
12595,-175,0
12596,-157,0
12597,-111,0
12598,-136,0
12599,-154,0
12600,-124,0
12601,-164,0
12602,-147,0
12603,-181,0
12604,-138,0
12605,-104,0
12606,-59,0
12607,-35,0
12608,-66,0
12609,-65,0
12610,-103,0
12611,-56,0
12612,-58,0
12613,-13,0
12614,-9,0
12615,-29,0
12616,17,0
12617,-7,0
12618,23,0
12619,39,0
12620,0,0
12621,-33,0
12622,-14,0
12623,-5,0
12624,40,0
12625,68,0
12626,48,0
12627,87,0
12628,90,0
12629,55,0
12630,42,0
12631,-6,0
12632,-48,0
12633,-7,0
12634,16,0
12635,66,0
12636,90,0
12637,94,0
12638,107,0
12639,105,0
12640,83,0
12641,98,0
12642,74,0
12643,53,0
12644,12,0
12645,-4,0
12646,-6,0
12647,10,0
12648,14,0
12649,44,0
12650,18,0
12651,-6,0
12652,-56,0
12653,-19,0
12654,-49,0
12655,-61,0
12656,-26,0
12657,9,0
12658,4,0
12659,46,0
12660,16,0
12661,-30,0
12662,-13,0
12663,-31,0
12664,-68,0
12665,-105,0
12666,-138,0
12667,-184,0
12668,-170,0
12669,-163,0
12670,-206,0
12671,-225,0
12672,-200,0
12673,-157,0
12674,-109,0
12675,-65,0
12676,-40,0
12677,-54,0
12678,-99,0
12679,-67,0
12680,-112,0
12681,-102,0
12682,-152,0
12683,-134,0
12684,-171,0
12685,-151,0
12686,-190,0
12687,-219,0
12688,-176,0
12689,-141,0
12690,-91,0
12691,-121,0
12692,-138,0
12693,-187,0
12694,-148,0
12695,-131,0
12696,-106,0
12697,-156,0
12698,-156,0
12699,-181,0
12700,-182,0
12701,-141,0
12702,-187,0
12703,-191,0
12704,-181,0
12705,-156,0
12706,-201,0
12707,-176,0
12708,-146,0
12709,-184,0
12710,-205,0
12711,-239,0
12712,-261,0
12713,-281,0
12714,-262,0
12715,-256,0
12716,-299,0
12717,-345,0
12718,-367,0
12719,-326,0
