Time (s),SEF,HTR,BW0,BW1,MET,MAP,MAR,GAR,GAT,GEO,EXT,Pres (hPa),dP (hPa/line),Temp (C),Batt (V),Cap (V),GPS Flag (HEX),GPS SV,Lon,Lat,Alt (m),Date,Time,gSpeed (m/s),aRate (m/s),aFilt (m/s),heading (deg)
13415,,,,,,,,,,,,998.29,0.01,28.3,0,3.09,1,15,-77.08008,39.74036,150.28,20230528,17:14:56,0.08,-0.08,0.01,94
13416,,,,,,,,,,,,998.17,0,28.3,0,3.09,1,16,-77.08008,39.74036,150.12,20230528,17:14:57,0.04,-0.02,0.01,94
13417,,,,,,,,,,,,998.04,0,28.3,0,3.09,1,17,-77.08009,39.74036,149.7,20230528,17:14:58,0.01,-0.02,0.01,94
13418,,,,,,,,,,,,998.03,0,28.3,0,3.09,1,16,-77.08008,39.74036,149.69,20230528,17:14:59,0.05,-0.03,0.01,94
13419,,,,,,,,,,,,997.92,-0.01,28.3,0,3.09,1,17,-77.08008,39.74036,149.35,20230528,17:15:00,0.02,-0.06,0.01,94
13420,,,,,,,,,,,,998.03,0,28.3,0,3.09,1,16,-77.08008,39.74036,149.28,20230528,17:15:01,0.04,-0.05,0.01,94
13421,,,,,,,,,,,,998,0,28.3,0,3.08,1,17,-77.08008,39.74036,149.44,20230528,17:15:02,0.05,0.06,0.01,94
13422,,,,,,,,,,,,997.91,-0.01,28.3,0,3.08,1,17,-77.08008,39.74036,149.46,20230528,17:15:03,0.06,0.01,0.01,94
13423,,,,,,,,,,,,998.18,0,28.3,0,3.08,1,16,-77.08008,39.74036,149.74,20230528,17:15:04,0.1,0.05,0.01,94
13424,,,,,,,,,,,,998.04,0,28.3,0,3.08,1,17,-77.08008,39.74036,149.75,20230528,17:15:05,0.06,-0.05,0.01,94
13425,,,,,,,,,,,,998.05,0,28.4,0,3.08,1,17,-77.08008,39.74036,149.9,20230528,17:15:06,0.05,-0.01,0.01,94
13426,,,,,,,,,,,,998.25,0,28.4,0,3.08,1,17,-77.08008,39.74036,149.91,20230528,17:15:07,0.06,-0.03,0.01,94
13427,,,,,,,,,,,,998.03,0,28.3,0,3.08,1,17,-77.08008,39.74036,149.71,20230528,17:15:08,0.15,-0.14,0,94
13428,,,,,,,,,,,,997.96,0,28.3,0,3.08,1,17,-77.08008,39.74036,149.68,20230528,17:15:09,0.03,-0.08,0,94
13429,,,,,,,,,,,,998.06,0,28.4,0,3.08,1,17,-77.08008,39.74036,149.77,20230528,17:15:10,0.04,-0.1,0,94
13430,,,,,,,,,,,,997.86,-0.01,28.3,0,3.08,1,17,-77.08008,39.74036,150.02,20230528,17:15:11,0.03,-0.02,0,94
13431,,,,,,,,,,,,998.19,0,28.4,0,3.09,1,17,-77.08008,39.74036,150.42,20230528,17:15:12,0.05,-0.01,0,94
13432,,,,,,,,,,,,998.2,0,28.4,0,3.09,1,17,-77.08007,39.74036,150.59,20230528,17:15:13,0.06,0.1,0,94
13433,,,,,,,,,,,,997.9,-0.01,28.4,0,3.09,1,17,-77.08007,39.74036,150.68,20230528,17:15:14,0.06,0.07,0,94
13434,,,,,,,,,,,,997.97,0,28.4,0,3.09,1,16,-77.08007,39.74036,150.85,20230528,17:15:15,0.03,0.13,0.01,94
13435,,,,,,,,,,,,998.06,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.29,20230528,17:15:16,0.01,0.09,0.01,94
13436,,,,,,,,,,,,997.98,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.69,20230528,17:15:17,0.03,0.03,0.01,94
13437,,,,,,,,,,,,997.96,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.8,20230528,17:15:18,0.06,0.04,0.01,94
13438,,,,,,,,,,,,997.97,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.83,20230528,17:15:19,0.06,-0.14,0.01,94
13439,,,,,,,,,,,,998.15,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.9,20230528,17:15:20,0.07,-0.03,0,94
13440,,,,,,,,,,,,998.07,0,28.4,0,3.09,1,17,-77.08007,39.74036,151.76,20230528,17:15:21,0.06,-0.01,0,94
13441,,,,,,,,,,,,998.12,0,28.4,0,3.09,1,16,-77.08007,39.74036,151.74,20230528,17:15:22,0.05,-0.08,0,94
13442,,,,,,,,,,,,998.04,0,28.4,0,3.09,1,16,-77.08007,39.74036,151.79,20230528,17:15:23,0.04,-0.03,0,94
13443,,,,,,,,,,,,998.07,0,28.4,0,3.09,1,15,-77.08007,39.74036,151.72,20230528,17:15:24,0.04,-0.03,0,94
13444,,,,,,,,,,,,998.11,0,28.4,0,3.09,1,16,-77.08007,39.74036,152.01,20230528,17:15:25,0.08,0.05,0,94
13445,,,,,,,,,,,,998.09,0,28.4,0,3.09,1,16,-77.08007,39.74036,152.22,20230528,17:15:26,0.05,-0.03,0,94
13446,,,,,,,,,,,,997.9,-0.01,28.4,0,3.09,1,16,-77.08007,39.74036,152.13,20230528,17:15:27,0.05,-0.04,0,94
13447,,,,,,,,,,,,998.08,0,28.4,0,3.09,1,15,-77.08008,39.74036,152.01,20230528,17:15:28,0.09,-0.05,0,94
13448,,,,,,,,,,,,998.18,0,28.4,0,3.09,1,17,-77.08008,39.74036,151.82,20230528,17:15:29,0.01,-0.01,0,94
13449,,,,,,,,,,,,997.87,-0.01,28.4,0,3.09,1,17,-77.08007,39.74036,151.69,20230528,17:15:30,0.04,-0.08,0,94
13450,,,,,,,,,,,,998.24,0.01,28.4,0,3.09,1,17,-77.08007,39.74036,151.24,20230528,17:15:31,0.04,-0.09,-0.01,94
13451,,,,,,,,,,,,998.01,0,28.4,0,3.08,1,17,-77.08007,39.74036,151.26,20230528,17:15:32,0.11,0,-0.01,94
13452,,,,,,,,,,,,998.14,0,28.4,0,3.08,1,17,-77.08007,39.74036,151.33,20230528,17:15:33,0.09,0.03,-0.01,94
13453,,,,,,,,,,,,998.03,0,28.5,0,3.08,1,17,-77.08007,39.74036,151.29,20230528,17:15:34,0.06,-0.05,-0.01,94
13454,,,,,,,,,,,,998.1,0,28.4,0,3.08,1,16,-77.08008,39.74036,151.8,20230528,17:15:35,0.05,0.07,0,94
13455,,,,,,,,,,,,998.16,0,28.4,0,3.08,1,17,-77.08008,39.74036,151.97,20230528,17:15:36,0.02,0.03,0,94
13456,,,,,,,,,,,,998.24,0,28.4,0,3.08,1,17,-77.08008,39.74036,151.68,20230528,17:15:37,0.08,0.03,0,94
13457,,,,,,,,,,,,998.09,0,28.4,0,3.08,1,17,-77.08009,39.74036,151.1,20230528,17:15:38,0.03,0.03,0,94
13458,,,,,,,,,,,,997.95,0,28.4,0,3.08,1,17,-77.08008,39.74036,150.7,20230528,17:15:39,0.03,-0.08,0,94
13459,,,,,,,,,,,,997.97,0,28.5,0,3.08,1,16,-77.08008,39.74036,150.47,20230528,17:15:40,0.08,-0.15,-0.01,94
13460,,,,,,,,,,,,998.04,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.4,20230528,17:15:41,0.05,0.03,-0.01,94
13461,,,,,,,,,,,,998.05,0,28.4,0,3.07,1,16,-77.08008,39.74036,150.53,20230528,17:15:42,0.09,0.03,-0.01,94
13462,,,,,,,,,,,,997.92,0,28.5,0,3.07,1,16,-77.08008,39.74036,150.84,20230528,17:15:43,0.03,0.11,0,94
13463,,,,,,,,,,,,997.97,0,28.5,0,3.07,1,16,-77.08008,39.74036,151.15,20230528,17:15:44,0.05,0.05,0,94
13464,,,,,,,,,,,,998.21,0,28.5,0,3.07,1,16,-77.08008,39.74036,151.27,20230528,17:15:45,0.1,0.03,0,94
13465,,,,,,,,,,,,997.99,0,28.5,0,3.07,1,17,-77.08008,39.74036,151.39,20230528,17:15:46,0.05,0.03,0,94
13466,,,,,,,,,,,,998.24,0.01,28.5,0,3.07,1,17,-77.08008,39.74036,151.26,20230528,17:15:47,0.1,0,0,94
13467,,,,,,,,,,,,998,0,28.5,0,3.07,1,16,-77.08008,39.74036,151.05,20230528,17:15:48,0.04,0.01,0,94
13468,,,,,,,,,,,,998.12,0,28.5,0,3.07,1,17,-77.08008,39.74036,151.11,20230528,17:15:49,0.07,-0.01,0,94
13469,,,,,,,,,,,,998.2,0,28.5,0,3.07,1,17,-77.08009,39.74036,150.69,20230528,17:15:50,0.05,-0.02,0,94
13470,,,,,,,,,,,,998.06,0,28.5,0,3.07,1,17,-77.08009,39.74036,150.5,20230528,17:15:51,0.21,-0.06,0,94
13471,,,,,,,,,,,,997.98,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.54,20230528,17:15:52,0.13,-0.04,0,94
13472,,,,,,,,,,,,997.98,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.37,20230528,17:15:53,0.11,-0.08,-0.01,94
13473,,,,,,,,,,,,997.96,0,28.5,0,3.08,1,17,-77.08009,39.74036,150.02,20230528,17:15:54,0.12,-0.34,-0.02,94
13474,,,,,,,,,,,,998.12,0,28.5,0,3.08,1,17,-77.08009,39.74036,149.93,20230528,17:15:55,0.08,-0.24,-0.02,94
13475,,,,,,,,,,,,998.14,0,28.5,0,3.08,1,17,-77.08009,39.74036,150.05,20230528,17:15:56,0.21,-0.08,-0.02,94
13476,,,,,,,,,,,,998.15,0,28.5,0,3.08,1,17,-77.08009,39.74036,150.67,20230528,17:15:57,0.2,0.23,-0.02,94
13477,,,,,,,,,,,,998.1,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.86,20230528,17:15:58,0.11,0.03,-0.02,94
13478,,,,,,,,,,,,998.18,0,28.5,0,3.08,1,17,-77.08009,39.74036,150.95,20230528,17:15:59,0.09,0.05,-0.01,94
13479,,,,,,,,,,,,997.98,0,28.5,0,3.08,1,17,-77.08009,39.74036,151,20230528,17:16:00,0.12,0.04,-0.01,94
13480,,,,,,,,,,,,998.31,0.01,28.5,0,3.08,1,17,-77.08009,39.74036,150.52,20230528,17:16:01,0.06,-0.07,-0.01,94
13481,,,,,,,,,,,,998.12,0,28.5,0,3.08,1,17,-77.08009,39.74036,150.17,20230528,17:16:02,0.1,-0.02,-0.01,94
13482,,,,,,,,,,,,998.08,0,28.5,0,3.08,1,17,-77.08009,39.74036,149.81,20230528,17:16:03,0.15,-0.03,-0.01,94
13483,,,,,,,,,,,,998.17,0,28.5,0,3.08,1,17,-77.08009,39.74036,149.73,20230528,17:16:04,0.03,-0.1,-0.02,94
13484,,,,,,,,,,,,997.9,-0.01,28.5,0,3.08,1,16,-77.08009,39.74036,149.49,20230528,17:16:05,0.02,-0.04,-0.02,94
13485,,,,,,,,,,,,997.99,0,28.5,0,3.08,1,17,-77.08009,39.74036,149.21,20230528,17:16:06,0.12,-0.07,-0.02,94
13486,,,,,,,,,,,,997.95,0,28.5,0,3.08,1,17,-77.08009,39.74036,148.79,20230528,17:16:07,0.08,-0.1,-0.02,94
13487,,,,,,,,,,,,998.02,0,28.5,0,3.08,1,16,-77.08009,39.74036,148.64,20230528,17:16:08,0.04,-0.06,-0.02,94
13488,,,,,,,,,,,,998.05,0,28.5,0,3.08,1,16,-77.08009,39.74036,148.77,20230528,17:16:09,0.01,0.07,-0.02,94
13489,,,,,,,,,,,,998.05,0,28.5,0,3.08,1,15,-77.08009,39.74036,148.86,20230528,17:16:10,0.07,0.06,-0.02,94
13490,,,,,,,,,,,,997.97,0,28.5,0,3.08,1,16,-77.08009,39.74036,149,20230528,17:16:11,0.02,0,-0.02,94
13491,,,,,,,,,,,,997.97,0,28.5,0,3.08,1,15,-77.08009,39.74036,149.22,20230528,17:16:12,0.05,-0.08,-0.02,94
13492,,,,,,,,,,,,998.06,0,28.5,0,3.08,1,15,-77.08008,39.74036,149.55,20230528,17:16:13,0,-0.13,-0.02,94
13493,,,,,,,,,,,,998.05,0,28.5,0,3.08,1,16,-77.08008,39.74036,150.08,20230528,17:16:14,0.01,0.05,-0.02,94
13494,,,,,,,,,,,,998.07,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.41,20230528,17:16:15,0.02,0.04,-0.02,94
13495,,,,,,,,,,,,998.06,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.66,20230528,17:16:16,0.06,0.12,-0.01,94
13496,,,,,,,,,,,,997.98,0,28.5,0,3.08,1,17,-77.08008,39.74036,150.72,20230528,17:16:17,0.05,-0.05,-0.01,94
13497,,,,,,,,,,,,998.05,0,28.5,0,3.08,1,16,-77.08008,39.74036,150.64,20230528,17:16:18,0.04,-0.08,-0.02,94
13498,,,,,,,,,,,,998.05,0,28.6,0,3.08,1,17,-77.08008,39.74036,150.44,20230528,17:16:19,0.06,0.03,-0.01,94
13499,,,,,,,,,,,,998.03,0,28.5,0,3.08,1,16,-77.08009,39.74036,150.36,20230528,17:16:20,0.05,0.02,-0.01,94
13500,,,,,,,,,,,,998.07,0,28.6,0,3.08,1,17,-77.08009,39.74036,150.41,20230528,17:16:21,0.02,0.05,-0.01,94
13501,,,,,,,,,,,,997.98,0,28.5,0,3.09,1,16,-77.08009,39.74036,150.53,20230528,17:16:22,0.07,0.08,-0.01,94
13502,,,,,,,,,,,,998.26,0.01,28.6,0,3.09,1,16,-77.08009,39.74036,150.34,20230528,17:16:23,0.02,0.06,-0.01,94
13503,,,,,,,,,,,,997.97,0,28.6,0,3.09,1,15,-77.08009,39.74036,150.31,20230528,17:16:24,0.04,0.03,-0.01,94
13504,,,,,,,,,,,,997.98,0,28.6,0,3.09,1,15,-77.08009,39.74035,150.41,20230528,17:16:25,0.03,-0.03,-0.01,94
13505,,,,,,,,,,,,998.08,0,28.6,0,3.09,1,15,-77.08009,39.74035,150.68,20230528,17:16:26,0.03,0.09,0,94
13506,,,,,,,,,,,,998.13,0,28.6,0,3.09,1,16,-77.08009,39.74035,150.83,20230528,17:16:27,0.04,0.07,0,94
13507,,,,,,,,,,,,997.84,-0.01,28.6,0,3.09,1,16,-77.08009,39.74035,150.91,20230528,17:16:28,0.02,0.08,0,94
13508,,,,,,,,,,,,998.13,0,28.6,0,3.09,1,16,-77.08009,39.74035,150.64,20230528,17:16:29,0.06,0.04,0,94
13509,,,,,,,,,,,,998.13,0,28.6,0,3.09,1,17,-77.08009,39.74035,150.34,20230528,17:16:30,0.05,-0.04,0,94
13510,,,,,,,,,,,,997.99,0,28.5,0,3.09,1,17,-77.08009,39.74035,150.16,20230528,17:16:31,0.04,0.03,0,94
13511,,,,,,,,,,,,998.12,0,28.6,0,3.09,1,17,-77.08009,39.74035,150,20230528,17:16:32,0.02,-0.04,0,94
13512,,,,,,,,,,,,997.83,-0.01,28.6,0,3.09,1,17,-77.08008,39.74035,149.82,20230528,17:16:33,0.05,-0.02,0,94
13513,,,,,,,,,,,,998.05,0,28.6,0,3.09,1,17,-77.08008,39.74035,150.02,20230528,17:16:34,0.05,-0.03,0,94
13514,,,,,,,,,,,,998.02,0,28.6,0,3.09,1,16,-77.08008,39.74035,150.09,20230528,17:16:35,0.07,-0.01,0,94
13515,,,,,,,,,,,,998.21,0,28.6,0,3.09,1,17,-77.08008,39.74035,149.76,20230528,17:16:36,0.12,0.06,0,94
13516,,,,,,,,,,,,997.82,-0.01,28.6,0,3.09,1,16,-77.08008,39.74035,149.2,20230528,17:16:37,0.01,-0.03,0,94
13517,,,,,,,,,,,,997.94,0,28.6,0,3.09,1,17,-77.08009,39.74035,148.5,20230528,17:16:38,0.06,-0.06,0,94
13518,,,,,,,,,,,,998.05,0,28.6,0,3.09,1,17,-77.08009,39.74035,147.95,20230528,17:16:39,0.09,0,0,94
13519,,,,,,,,,,,,998.09,0,28.6,0,3.09,1,16,-77.08009,39.74036,147.96,20230528,17:16:40,0.09,-0.07,0,94
13520,,,,,,,,,,,,998.17,0,28.6,0,3.09,1,16,-77.08009,39.74035,148.16,20230528,17:16:41,0.07,-0.03,0,94
13521,,,,,,,,,,,,998.14,0,28.6,0,3.09,1,16,-77.08009,39.74036,148.15,20230528,17:16:42,0.1,-0.05,-0.01,94
13522,,,,,,,,,,,,997.96,0,28.6,0,3.09,1,15,-77.08009,39.74036,148.33,20230528,17:16:43,0.24,0.04,0,94
13523,,,,,,,,,,,,997.9,0,28.6,0,3.09,1,16,-77.08009,39.74036,148.56,20230528,17:16:44,0.09,0.15,0,94
13524,,,,,,,,,,,,997.99,0,28.6,0,3.09,1,16,-77.08009,39.74036,148.46,20230528,17:16:45,0.1,0.07,0,94
13525,,,,,,,,,,,,997.98,0,28.7,0,3.09,1,17,-77.08009,39.74035,147.76,20230528,17:16:46,0.09,0.02,0,94
13526,,,,,,,,,,,,997.89,0,28.7,0,3.09,1,17,-77.08009,39.74035,147.46,20230528,17:16:47,0.05,0.08,0,94
13527,,,,,,,,,,,,997.86,-0.01,28.6,0,3.09,1,16,-77.08009,39.74035,147.21,20230528,17:16:48,0.07,-0.02,0,94
13528,,,,,,,,,,,,998.1,0,28.7,0,3.09,1,16,-77.08009,39.74035,147.08,20230528,17:16:49,0.03,0.03,0,94
13529,,,,,,,,,,,,997.83,-0.01,28.7,0,3.09,1,16,-77.08009,39.74035,146.96,20230528,17:16:50,0.01,-0.07,0,94
13530,,,,,,,,,,,,998.13,0,28.7,0,3.09,1,17,-77.08008,39.74035,147.34,20230528,17:16:51,0.04,0.03,0,94
13531,,,,,,,,,,,,998.26,0.01,28.6,0,3.09,1,16,-77.08008,39.74035,147.33,20230528,17:16:52,0.19,-0.12,0,94
13532,,,,,,,,,,,,998.13,0,28.7,0,3.09,1,16,-77.08008,39.74035,147.33,20230528,17:16:53,0.1,0.09,0,94
13533,,,,,,,,,,,,998.14,0,28.6,0,3.09,1,17,-77.08008,39.74035,147.13,20230528,17:16:54,0.09,-0.06,0,94
13534,,,,,,,,,,,,998.01,0,28.6,0,3.09,1,15,-77.08008,39.74035,147,20230528,17:16:55,0.08,-0.05,0,94
13535,,,,,,,,,,,,998.16,0,28.7,0,3.09,1,17,-77.08008,39.74035,146.55,20230528,17:16:56,0.09,-0.07,0,94
13536,,,,,,,,,,,,998,0,28.7,0,3.09,1,17,-77.08008,39.74035,146.61,20230528,17:16:57,0.09,0.04,0,94
13537,,,,,,,,,,,,998.06,0,28.7,0,3.09,1,17,-77.08008,39.74035,146.77,20230528,17:16:58,0.09,0.14,0,94
13538,,,,,,,,,,,,998.12,0,28.7,0,3.09,1,17,-77.08008,39.74035,146.83,20230528,17:16:59,0.1,0.07,0,94
13539,,,,,,,,,,,,998.05,0,28.7,0,3.09,1,17,-77.08008,39.74035,147,20230528,17:17:00,0.14,0.08,0.01,94
13540,,,,,,,,,,,,997.93,0,28.7,0,3.09,1,17,-77.08008,39.74035,146.91,20230528,17:17:01,0.01,-0.04,0.01,94
13541,,,,,,,,,,,,997.97,0,28.7,0,3.08,1,17,-77.08008,39.74035,147.22,20230528,17:17:02,0.15,0,0.01,94
13542,,,,,,,,,,,,998.15,0,28.7,0,3.08,1,16,-77.08008,39.74034,147.18,20230528,17:17:03,0.05,-0.01,0.01,94
13543,,,,,,,,,,,,998.05,0,28.7,0,3.08,1,16,-77.08008,39.74034,147.34,20230528,17:17:04,0.02,0.08,0.01,94
13544,,,,,,,,,,,,997.91,0,28.7,0,3.08,1,17,-77.08008,39.74034,147.52,20230528,17:17:05,0.12,-0.03,0.01,94
13545,,,,,,,,,,,,998.03,0,28.7,0,3.08,1,16,-77.08008,39.74035,147.68,20230528,17:17:06,0.2,0.05,0.01,94
13546,,,,,,,,,,,,997.8,-0.01,28.6,0,3.08,1,16,-77.08008,39.74035,147.5,20230528,17:17:07,0.09,-0.03,0.01,94
13547,,,,,,,,,,,,997.79,-0.01,28.6,0,3.08,1,17,-77.08008,39.74035,147.28,20230528,17:17:08,0.06,-0.08,0,94
13548,,,,,,,,,,,,998.15,0,28.7,0,3.08,1,17,-77.08008,39.74035,147.49,20230528,17:17:09,0.12,-0.03,0,94
13549,,,,,,,,,,,,997.93,0,28.7,0,3.08,1,16,-77.08008,39.74034,147.38,20230528,17:17:10,0.22,-0.08,0,94
13550,,,,,,,,,,,,997.91,0,28.7,0,3.08,1,16,-77.08008,39.74035,147.02,20230528,17:17:11,0.22,-0.24,-0.01,94
13551,,,,,,,,,,,,998.07,0,28.7,0,3.08,1,16,-77.08008,39.74035,147.14,20230528,17:17:12,0.11,-0.13,-0.01,94
13552,,,,,,,,,,,,998.18,0,28.7,0,3.08,1,16,-77.08008,39.74035,147.32,20230528,17:17:13,0.11,-0.01,-0.01,94
13553,,,,,,,,,,,,998.04,0,28.7,0,3.08,1,16,-77.08008,39.74034,147.13,20230528,17:17:14,0.13,-0.07,-0.01,94
13554,,,,,,,,,,,,997.73,-0.01,28.7,0,3.08,1,16,-77.08008,39.74034,147.11,20230528,17:17:15,0.14,-0.04,-0.01,94
13555,,,,,,,,,,,,997.92,0,28.7,0,3.08,1,16,-77.08008,39.74034,146.85,20230528,17:17:16,0.05,-0.15,-0.02,94
13556,,,,,,,,,,,,998.25,0.01,28.7,0,3.08,1,16,-77.08009,39.74034,146.66,20230528,17:17:17,0.03,-0.1,-0.02,94
13557,,,,,,,,,,,,998.16,0,28.7,0,3.08,1,14,-77.08008,39.74034,146.8,20230528,17:17:18,0.08,-0.07,-0.02,94
13558,,,,,,,,,,,,997.85,-0.01,28.7,0,3.08,1,15,-77.08009,39.74034,146.54,20230528,17:17:19,0.03,-0.02,-0.02,94
13559,,,,,,,,,,,,997.82,-0.01,28.7,0,3.08,1,17,-77.08009,39.74035,145.77,20230528,17:17:20,0.1,-0.03,-0.02,94
13560,,,,,,,,,,,,997.91,0,28.7,0,3.08,1,17,-77.08009,39.74035,145.63,20230528,17:17:21,0.05,-0.02,-0.02,94
13561,,,,,,,,,,,,998.11,0,28.7,0,3.08,1,17,-77.08009,39.74034,145.87,20230528,17:17:22,0.09,0,-0.02,94
13562,,,,,,,,,,,,997.96,0,28.7,0,3.08,1,17,-77.08009,39.74034,145.52,20230528,17:17:23,0.08,-0.09,-0.02,94
13563,,,,,,,,,,,,997.85,0,28.7,0,3.08,1,17,-77.08009,39.74034,145.59,20230528,17:17:24,0.01,0.02,-0.02,94
13564,,,,,,,,,,,,997.91,0,28.7,0,3.08,1,17,-77.08009,39.74034,145.8,20230528,17:17:25,0.05,0.07,-0.02,94
13565,,,,,,,,,,,,997.9,0,28.8,0,3.08,1,17,-77.0801,39.74035,145.78,20230528,17:17:26,0.07,0.07,-0.02,94
13566,,,,,,,,,,,,997.98,0,28.7,0,3.08,1,17,-77.0801,39.74035,145.56,20230528,17:17:27,0.03,0.02,-0.01,94
13567,,,,,,,,,,,,997.94,0,28.7,0,3.08,1,16,-77.0801,39.74035,145.15,20230528,17:17:28,0.08,-0.13,-0.02,94
13568,,,,,,,,,,,,998.14,0,28.7,0,3.08,1,16,-77.0801,39.74035,145.08,20230528,17:17:29,0.06,-0.06,-0.02,94
13569,,,,,,,,,,,,998.03,0,28.7,0,3.08,1,16,-77.0801,39.74035,145.3,20230528,17:17:30,0.03,0.06,-0.02,94
13570,,,,,,,,,,,,997.98,0,28.8,0,3.08,1,16,-77.0801,39.74035,145.4,20230528,17:17:31,0.03,-0.03,-0.02,94
13571,,,,,,,,,,,,998,0,28.8,0,3.08,1,16,-77.0801,39.74035,145.3,20230528,17:17:32,0.07,0.02,-0.02,94
13572,,,,,,,,,,,,997.85,0,28.8,0,3.08,1,16,-77.0801,39.74035,145.17,20230528,17:17:33,0.03,-0.01,-0.02,94
13573,,,,,,,,,,,,997.89,0,28.7,0,3.08,1,16,-77.0801,39.74035,145.01,20230528,17:17:34,0.05,0.06,-0.01,94
13574,,,,,,,,,,,,998.11,0,28.8,0,3.08,1,16,-77.0801,39.74035,144.61,20230528,17:17:35,0.02,-0.09,-0.02,94
13575,,,,,,,,,,,,997.94,0,28.8,0,3.08,1,16,-77.0801,39.74035,144.28,20230528,17:17:36,0.05,0.04,-0.01,94
13576,,,,,,,,,,,,997.94,0,28.7,0,3.08,1,16,-77.0801,39.74035,143.91,20230528,17:17:37,0.11,-0.01,-0.01,94
13577,,,,,,,,,,,,998.18,0.01,28.7,0,3.08,1,16,-77.0801,39.74035,143.46,20230528,17:17:38,0.04,-0.04,-0.01,94
13578,,,,,,,,,,,,998.19,0.01,28.8,0,3.08,1,16,-77.0801,39.74036,143.05,20230528,17:17:39,0.05,-0.05,-0.02,94
13579,,,,,,,,,,,,998.01,0,28.8,0,3.08,1,16,-77.0801,39.74036,142.7,20230528,17:17:40,0.02,-0.05,-0.02,94
13580,,,,,,,,,,,,997.89,0,28.7,0,3.08,1,16,-77.0801,39.74036,142.49,20230528,17:17:41,0.06,-0.03,-0.02,94
13581,,,,,,,,,,,,997.88,0,28.7,0,3.08,1,16,-77.0801,39.74036,142.17,20230528,17:17:42,0.01,-0.07,-0.02,94
13582,,,,,,,,,,,,998.06,0,28.8,0,3.08,1,16,-77.0801,39.74036,142.03,20230528,17:17:43,0.04,-0.03,-0.02,94
13583,,,,,,,,,,,,997.88,0,28.8,0,3.08,1,16,-77.0801,39.74036,141.8,20230528,17:17:44,0.06,-0.02,-0.02,94
13584,,,,,,,,,,,,998.01,0,28.7,0,3.08,1,16,-77.08011,39.74035,141.53,20230528,17:17:45,0.03,-0.04,-0.02,94
13585,,,,,,,,,,,,998.16,0,28.8,0,3.08,1,16,-77.08011,39.74035,141.75,20230528,17:17:46,0.03,-0.01,-0.02,94
13586,,,,,,,,,,,,998.15,0,28.8,0,3.08,1,14,-77.08011,39.74035,141.83,20230528,17:17:47,0.05,-0.11,-0.02,94
13587,,,,,,,,,,,,997.85,0,28.8,0,3.08,1,15,-77.08012,39.74035,141.71,20230528,17:17:48,0.04,-0.13,-0.02,94
13588,,,,,,,,,,,,998.03,0,28.8,0,3.08,1,13,-77.08012,39.74035,141.64,20230528,17:17:49,0.02,0.05,-0.02,94
13589,,,,,,,,,,,,997.86,0,28.7,0,3.08,1,14,-77.08012,39.74035,141.69,20230528,17:17:50,0.08,0.05,-0.02,94
13590,,,,,,,,,,,,997.85,0,28.8,0,3.08,1,15,-77.08012,39.74035,141.93,20230528,17:17:51,0.05,0.01,-0.02,94
13591,,,,,,,,,,,,998.14,0,28.8,0,3.09,1,16,-77.08012,39.74035,142.05,20230528,17:17:52,0.03,-0.04,-0.02,94
13592,,,,,,,,,,,,998.13,0,28.8,0,3.09,1,16,-77.08012,39.74035,142.23,20230528,17:17:53,0.02,0.09,-0.02,94
13593,,,,,,,,,,,,997.9,0,28.8,0,3.09,1,16,-77.08012,39.74035,142.46,20230528,17:17:54,0.03,0.09,-0.01,94
13594,,,,,,,,,,,,997.94,0,28.7,0,3.09,1,15,-77.08012,39.74035,142.76,20230528,17:17:55,0.07,-0.01,-0.01,94
13595,,,,,,,,,,,,997.94,0,28.8,0,3.09,1,15,-77.08013,39.74035,142.84,20230528,17:17:56,0.07,-0.19,-0.02,94
13596,,,,,,,,,,,,997.97,0,28.8,0,3.09,1,15,-77.08013,39.74034,143.11,20230528,17:17:57,0.04,-0.14,-0.02,94
13597,,,,,,,,,,,,998.23,0.01,28.8,0,3.09,1,15,-77.08013,39.74034,143.44,20230528,17:17:58,0.08,-0.05,-0.02,94
13598,,,,,,,,,,,,997.9,0,28.8,0,3.09,1,15,-77.08013,39.74034,143.56,20230528,17:17:59,0.04,-0.04,-0.02,94
13599,,,,,,,,,,,,997.99,0,28.8,0,3.09,1,16,-77.08013,39.74034,143.47,20230528,17:18:00,0.03,0.02,-0.02,94
13600,,,,,,,,,,,,997.96,0,28.8,0,3.09,1,16,-77.08013,39.74034,143.3,20230528,17:18:01,0.01,-0.08,-0.02,94
13601,,,,,,,,,,,,997.98,0,28.8,0,3.09,1,16,-77.08013,39.74034,143.39,20230528,17:18:02,0.04,-0.07,-0.02,94
13602,,,,,,,,,,,,997.9,0,28.8,0,3.09,1,16,-77.08013,39.74034,143.52,20230528,17:18:03,0.02,-0.02,-0.02,94
